block,street_name,Address,Postal,Latitude,Longitude,mrt_count_500m,schools_within_2km,top25_schools_within_2km,nearby_top25_schools,distance_to_cbd
112,PASIR RIS ST 11,112 PASIR RIS STREET 11 SINGAPORE 510112,510112,1.36770577441558,103.955796373988,0,11,0,,14862.929622528805
442,PASIR RIS DR 6,442 PASIR RIS DRIVE 6 SINGAPORE 510442,510442,1.36893288711175,103.957951722203,0,9,0,,15135.29089517171
636,PASIR RIS DR 1,636 PASIR RIS DRIVE 1 SINGAPORE 510636,510636,1.37679049038115,103.940741575107,0,6,0,,14306.678274341682
135,PASIR RIS ST 11,135 PASIR RIS STREET 11 SINGAPORE 510135,510135,1.36454232817849,103.957472438655,0,12,0,,14793.55366368028
111,PASIR RIS ST 11,111 PASIR RIS STREET 11 SINGAPORE 510111,510111,1.36805791982647,103.956378453152,0,11,0,,14937.913342586535
449,PASIR RIS DR 6,449 PASIR RIS DRIVE 6 SINGAPORE 510449,510449,1.37084212079513,103.958350684252,0,9,0,,15302.876464759895
402,SERANGOON AVE 1,402 SERANGOON AVENUE 1 SINGAPORE 550402,550402,1.34665824913559,103.87290463863,2,8,1,Maris Stella High School,7350.717228063849
516,SERANGOON NTH AVE 4,516 SERANGOON NORTH AVENUE 4 SINGAPORE 550516,550516,1.37123838088051,103.873306943445,0,9,2,"Holy Innocents' Primary School, Rosyth School",9986.387555575564
312,TAMPINES ST 33,312 TAMPINES STREET 33 SINGAPORE 520312,520312,1.35257036820685,103.957257299848,1,11,0,,14008.980677510832
231,BISHAN ST 23,231 BISHAN STREET 23 SINGAPORE 570231,570231,1.35729122854977,103.845845690555,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8159.5257653097115
201,CHOA CHU KANG AVE 1,201 CHOA CHU KANG AVENUE 1 SINGAPORE 680201,680201,1.38213809278539,103.749542169054,1,9,0,,15720.42061732787
435,CHOA CHU KANG AVE 4,435 CHOA CHU KANG AVENUE 4 SINGAPORE 680435,680435,1.38513876368188,103.741050016887,2,7,0,,16637.22370849283
438,HOUGANG AVE 8,438 HOUGANG AVENUE 8 SINGAPORE 530438,530438,1.37804393558863,103.893152628592,0,14,1,Nan Chiau Primary School,11425.635523931354
833,HOUGANG CTRL,833 HOUGANG CENTRAL SINGAPORE 530833,530833,1.37086998152791,103.889670930929,1,10,1,Rosyth School,10539.549406362336
815,JURONG WEST ST 81,815 JURONG WEST STREET 81 SINGAPORE 640815,640815,1.34533232392524,103.695850950525,0,9,0,,18588.7912769094
746,JURONG WEST ST 73,746 JURONG WEST STREET 73 GEK POH VILLE SINGAPORE 640746,640746,1.34743827314555,103.697936344468,0,9,0,,18461.276942123826
724,JURONG WEST ST 72,724 JURONG WEST STREET 72 HDB PUBLIC SHELTERS SINGAPORE 640724,640724,1.34504744920415,103.698147806019,0,9,0,,18339.703814306962
745,JURONG WEST ST 73,745 JURONG WEST STREET 73 GEK POH VILLE SINGAPORE 640745,640745,1.3470129261942,103.697949461953,0,9,0,,18441.944717671835
715,PASIR RIS ST 72,715 PASIR RIS STREET 72 SINGAPORE 510715,510715,1.3829779022172,103.937054462632,0,3,0,,14538.368467251055
495C,TAMPINES ST 43,495C TAMPINES STREET 43 SINGAPORE 522495,522495,1.36323870680686,103.951624679385,0,14,0,,14190.77739906508
245,KIM KEAT LINK,245 KIM KEAT LINK SINGAPORE 310245,310245,1.33107747701121,103.856607585662,0,10,3,"CHIJ Primary (Toa Payoh), Pei Chun Public School, St. Joseph's Institution Junior",5252.110097293455
46,LOR 5 TOA PAYOH,46 LORONG 5 TOA PAYOH EAST PAYOH SPRING SINGAPORE 310046,310046,1.33646658279122,103.853221418049,0,11,3,"CHIJ Primary (Toa Payoh), Kuo Chuan Presbyterian Primary School, Pei Chun Public School",5823.35396550208
329,WOODLANDS ST 32,329 WOODLANDS STREET 32 SINGAPORE 730329,730329,1.43036127914544,103.778803360101,0,7,0,,18155.951329203854
822,WOODLANDS ST 82,822 WOODLANDS STREET 82 SINGAPORE 730822,730822,1.44191072365748,103.789471100426,0,11,0,,18849.505345469795
833,WOODLANDS ST 83,833 WOODLANDS STREET 83 SINGAPORE 730833,730833,1.44013740744835,103.790566121023,0,11,0,,18621.51749249527
796A,YISHUN RING RD,796A YISHUN RING ROAD KHATIB VALE SINGAPORE 761796,761796,1.41935683056407,103.833073416324,1,9,0,,15175.259332344274
640A,YISHUN ST 61,640A YISHUN STREET 61 SINGAPORE 761640,761640,1.42087184158348,103.839138942875,0,10,1,Chongfu School,15267.021488549904
604,YISHUN ST 61,604 YISHUN STREET 61 NEE SOON CENTRAL MEADOWS SINGAPORE 760604,760604,1.42171348124463,103.83554529409,0,10,1,Chongfu School,15400.986880140063
210,BISHAN ST 23,210 BISHAN STREET 23 SINGAPORE 570210,570210,1.3558197392173,103.848814619047,0,12,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",7977.4339856663055
232,BISHAN ST 22,232 BISHAN STREET 22 SINGAPORE 570232,570232,1.35824518191713,103.845504295296,0,10,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8268.244961030148
234,BISHAN ST 22,234 BISHAN STREET 22 SINGAPORE 570234,570234,1.35837057780719,103.846091355463,0,10,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8277.184883491198
208,BISHAN ST 23,208 BISHAN STREET 23 SINGAPORE 570208,570208,1.35492717199264,103.848545126427,2,13,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",7879.427157696965
209,CHOA CHU KANG CTRL,209 CHOA CHU KANG CENTRAL SINGAPORE 680209,680209,1.38282662612164,103.748014485664,4,8,0,,15896.009172707008
230,CHOA CHU KANG CTRL,230 CHOA CHU KANG CENTRAL SINGAPORE 680230,680230,1.38038258134348,103.746190535886,2,9,0,,15858.627387487464
237,CHOA CHU KANG CTRL,237 CHOA CHU KANG CENTRAL SINGAPORE 680237,680237,1.3794475026281,103.748287395227,2,9,0,,15616.661175629135
288,CHOA CHU KANG AVE 3,288 CHOA CHU KANG AVENUE 3 HDB PUBLIC SHELTERS SINGAPORE 680288,680288,1.37893889552044,103.74102712594,0,7,0,,16181.735982348115
42A,SIMS DR,42A SIMS DRIVE SINGAPORE 381042,381042,1.31666887543625,103.87609745599,0,5,1,Kong Hwa School,4538.460894283819
153,YUNG HO RD,153 YUNG HO ROAD SINGAPORE 610153,610153,1.32748327992351,103.721043765241,0,3,0,,15278.165994059429
719,JURONG WEST AVE 5,719 JURONG WEST AVENUE 5 NANYANG SAPPHIRE SINGAPORE 640719,640719,1.3445367697679,103.696986199669,0,9,0,,18439.003049728624
159,PASIR RIS ST 13,159 PASIR RIS STREET 13 SINGAPORE 510159,510159,1.36374403779246,103.961284660576,0,10,0,,15081.050999414038
645,PASIR RIS DR 10,645 PASIR RIS DRIVE 10 SINGAPORE 510645,510645,1.37841964903681,103.937790479995,0,4,0,,14214.163643628935
447,PASIR RIS DR 6,447 PASIR RIS DRIVE 6 SINGAPORE 510447,510447,1.37084205506613,103.957860588609,0,9,0,,15260.605067946857
506,SERANGOON NTH AVE 4,506 SERANGOON NORTH AVENUE 4 SINGAPORE 550506,550506,1.37281631901907,103.876339684598,0,8,1,Rosyth School,10242.52365681727
382,TAMPINES ST 32,382 TAMPINES STREET 32 SINGAPORE 520382,520382,1.35409827072203,103.958752054019,0,11,0,,14240.878164935019
338,WOODLANDS AVE 1,338 WOODLANDS AVENUE 1 SINGAPORE 730338,730338,1.43074665314852,103.781161363841,0,8,0,,18079.508191814555
641,YISHUN ST 61,641 YISHUN STREET 61 SINGAPORE 760641,760641,1.42081685421992,103.838166008926,0,9,0,,15271.01638415541
665,YISHUN AVE 4,665 YISHUN AVENUE 4 SINGAPORE 760665,760665,1.41978323945218,103.840574022602,0,9,0,,15132.8777342097
203,BISHAN ST 23,203 BISHAN STREET 23 SINGAPORE 570203,570203,1.35453674224831,103.847451973086,2,12,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",7842.010467166022
209,BISHAN ST 23,209 BISHAN STREET 23 SINGAPORE 570209,570209,1.35554884726043,103.848541212741,1,12,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",7948.514164660404
228,BISHAN ST 23,228 BISHAN STREET 23 SINGAPORE 570228,570228,1.35794929131792,103.846767675257,0,10,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8225.355414725058
216,CHOA CHU KANG CTRL,BLK 216 AND 215 CHOA CHU KANG CENTRAL,NIL,1.38308302434129,103.747076627693,3,8,0,,15991.194896983216
232,CHOA CHU KANG CTRL,232 CHOA CHU KANG CENTRAL SINGAPORE 680232,680232,1.38058554951928,103.747098393775,2,9,0,,15799.61724441971
562,CHOA CHU KANG ST 52,562 CHOA CHU KANG STREET 52 SINGAPORE 680562,680562,1.39629871036485,103.746022677229,1,6,0,,17115.77026640986
713,JURONG WEST ST 71,713 JURONG WEST STREET 71 HDB PUBLIC SHELTERS SINGAPORE 640713,640713,1.34365711251197,103.696064237883,0,9,0,,18499.265170233608
722,JURONG WEST AVE 5,722 JURONG WEST AVENUE 5 HDB PUBLIC SHELTERS SINGAPORE 640722,640722,1.34364538956412,103.69827338457,0,9,0,,18269.68376720899
263,BOON LAY DR,263 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640263,640263,1.34494171279788,103.707024183364,0,10,1,Rulang Primary School,17421.98255773423
552,PASIR RIS ST 51,552 PASIR RIS STREET 51 SINGAPORE 510552,510552,1.36745077992385,103.952550105586,0,12,0,,14565.001723448915
420,PASIR RIS DR 6,420 PASIR RIS DRIVE 6 SINGAPORE 510420,510420,1.37142743816904,103.954479067916,0,9,0,,15013.132574107249
132,CLARENCE LANE,132 CLARENCE LANE CLARENCE VILLE SINGAPORE 140132,140132,1.29225523437497,103.814879807351,1,7,0,,4165.463824212122
396,TAMPINES AVE 7,396 TAMPINES AVENUE 7 SINGAPORE 520396,520396,1.35567033756803,103.956434779626,1,13,0,,14123.546700628096
412,WOODLANDS ST 41,412 WOODLANDS STREET 41 SINGAPORE 730412,730412,1.42814010815124,103.772821890569,0,4,0,,18244.177099234104
206,BISHAN ST 23,206 BISHAN STREET 23 SINGAPORE 570206,570206,1.35568127443062,103.847808322232,0,12,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",7966.959525136724
217,BISHAN ST 23,217 BISHAN STREET 23 SINGAPORE 570217,570217,1.35674001530713,103.849329508235,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8077.816944449952
233,BISHAN ST 22,233 BISHAN STREET 22 SINGAPORE 570233,570233,1.35857600459413,103.845592706619,0,10,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8304.1359100005
216,BISHAN ST 23,216 BISHAN STREET 23 SINGAPORE 570216,570216,1.35637063078371,103.849221049026,0,12,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8037.124837860414
245,BISHAN ST 22,245 BISHAN STREET 22 SINGAPORE 570245,570245,1.36033727387085,103.843963448891,0,10,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8515.196804844132
201,BISHAN ST 23,201 BISHAN STREET 23 SINGAPORE 570201,570201,1.35506686853913,103.846946060532,2,13,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",7904.23221603183
231,PENDING RD,231 PENDING ROAD SINGAPORE 670231,670231,1.37602906861135,103.772784291707,2,7,0,,13450.604483426883
18,TECK WHYE LANE,18 TECK WHYE LANE TECK WHYE HEIGHTS III SINGAPORE 680018,680018,1.37829768797221,103.754071398872,2,12,0,,15061.578968417116
235,CHOA CHU KANG CTRL,235 CHOA CHU KANG CENTRAL SINGAPORE 680235,680235,1.37975664367524,103.748749195334,2,9,0,,15602.406161441591
530,CHOA CHU KANG ST 51,530 CHOA CHU KANG STREET 51 SINGAPORE 680530,680530,1.39268007502711,103.741839276777,0,8,0,,17152.01172741822
447,HOUGANG AVE 10,447 HOUGANG AVENUE 10 SINGAPORE 530447,530447,1.37952212282495,103.894768065848,1,15,1,Nan Chiau Primary School,11649.127689008426
538,HOUGANG ST 52,538 HOUGANG STREET 52 SINGAPORE 530538,530538,1.37782273276389,103.890323214074,0,14,2,"Nan Chiau Primary School, Rosyth School",11278.971395413864
723,JURONG WEST AVE 5,723 JURONG WEST AVENUE 5 HDB PUBLIC SHELTERS SINGAPORE 640723,640723,1.34442696756266,103.698193963126,0,9,0,,18309.55859571626
714,JURONG WEST ST 71,714 JURONG WEST STREET 71 FH & LOVE STUDENT CARE CENTRE SINGAPORE 640714,640714,1.34312002434277,103.696674982832,0,9,0,,18414.525246767924
309,WOODLANDS AVE 1,309 WOODLANDS AVENUE 1 SINGAPORE 730309,730309,1.42974761626252,103.776015339553,1,6,0,,18235.306209140024
179,WOODLANDS ST 13,179 WOODLANDS STREET 13 SINGAPORE 730179,730179,1.43477628027223,103.778216808762,0,7,0,,18625.31839828201
211,BISHAN ST 23,211 BISHAN STREET 23 SINGAPORE 570211,570211,1.35615290745994,103.848976985255,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8013.814301349955
221,BISHAN ST 23,221 BISHAN STREET 23 SINGAPORE 570221,570221,1.35784120462222,103.848940368039,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8201.573632533898
225,BISHAN ST 23,225 BISHAN STREET 23 SINGAPORE 570225,570225,1.35856894793066,103.847594239245,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8288.85271177415
236,BISHAN ST 22,236 BISHAN STREET 22 SINGAPORE 570236,570236,1.35900490923943,103.847006575058,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8340.88467303791
415,BT BATOK WEST AVE 4,415 BUKIT BATOK WEST AVENUE 4 SINGAPORE 650415,650415,1.36326877890118,103.746610701623,0,6,0,,14604.496434311035
642,BT BATOK CTRL,642 BUKIT BATOK CENTRAL SINGAPORE 650642,650642,1.34900647948549,103.751706683374,1,7,0,,13229.13046769487
19,LIM LIAK ST,19 LIM LIAK STREET SINGAPORE 161019,161019,1.28549378363945,103.832599980169,0,6,0,,2101.813132577452
405,FAJAR RD,405 FAJAR ROAD SINGAPORE 670405,670405,1.38125366450287,103.767257123254,1,8,0,,14291.760274112197
231,CHOA CHU KANG CTRL,231 CHOA CHU KANG CENTRAL SINGAPORE 680231,680231,1.38008135969444,103.746113120679,2,9,0,,15842.401567537461
537,HOUGANG ST 52,537 HOUGANG STREET 52 SINGAPORE 530537,530537,1.37781103678698,103.889725702243,0,14,2,"Nan Chiau Primary School, Rosyth School",11252.490808385866
439,HOUGANG AVE 8,439 HOUGANG AVENUE 8 SINGAPORE 530439,530439,1.37859799173852,103.893427304657,1,14,1,Nan Chiau Primary School,11494.333685942256
711,JURONG WEST ST 71,711 JURONG WEST STREET 71 HDB PUBLIC SHELTERS SINGAPORE 640711,640711,1.34304085872336,103.695640816169,0,9,0,,18518.876805516098
715,JURONG WEST ST 71,715 JURONG WEST STREET 71 HDB PUBLIC SHELTERS SINGAPORE 640715,640715,1.34374461019775,103.696418783167,0,9,0,,18465.957303503634
718,JURONG WEST ST 71,718 JURONG WEST STREET 71 ENRICHMENT 718 PTE LTD SINGAPORE 640718,640718,1.34372249761305,103.697467051452,0,9,0,,18356.354177252248
703,JURONG WEST ST 71,703 JURONG WEST STREET 71 SINGAPORE 640703,640703,1.34163032255525,103.695832219555,1,9,0,,18444.020915001664
141,PASIR RIS ST 11,141 PASIR RIS STREET 11 SINGAPORE 510141,510141,1.36418010991491,103.958735554564,0,12,0,,14881.529263674323
321,TAMPINES ST 33,321 TAMPINES STREET 33 SINGAPORE 520321,520321,1.35069890623764,103.957515688038,0,9,0,,13921.346998266688
310,WOODLANDS ST 31,310 WOODLANDS STREET 31 SINGAPORE 730310,730310,1.43010378077548,103.775977116694,1,7,0,,18272.432671302915
332,WOODLANDS AVE 1,332 WOODLANDS AVENUE 1 SINGAPORE 730332,730332,1.42974674839319,103.77913489252,0,7,0,,18078.358230636914
805,WOODLANDS ST 81,805 WOODLANDS STREET 81 SINGAPORE 730805,730805,1.44066510879797,103.787309555166,1,12,0,,18810.424106093953
618,YISHUN RING RD,618 YISHUN RING ROAD SINGAPORE 760618,760618,1.4187353006021,103.835703280669,1,9,0,,15070.016812753414
664A,YISHUN AVE 4,664A YISHUN AVENUE 4 SINGAPORE 761664,761664,1.42055266140114,103.841217156266,0,9,0,,15212.644570247761
291,YISHUN ST 22,291 YISHUN STREET 22 SINGAPORE 760291,760291,1.43576080400467,103.8367238745,0,8,1,Chongfu School,16940.42217278818
204,BISHAN ST 23,204 BISHAN STREET 23 SINGAPORE 570204,570204,1.35487654982642,103.847594065589,2,13,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",7878.85793204243
147,SILAT AVE,147 SILAT AVENUE SINGAPORE 160147,160147,1.27727696508456,103.831093355841,0,6,0,,2388.447723690407
556,CHOA CHU KANG NTH 6,556 CHOA CHU KANG NORTH 6 SINGAPORE 680556,680556,1.39577216416704,103.743789183815,1,7,0,,17244.541364802055
535,HOUGANG ST 52,535 HOUGANG STREET 52 SINGAPORE 530535,530535,1.37644174470675,103.890133774852,0,12,2,"Nan Chiau Primary School, Rosyth School",11129.128770507798
466,HOUGANG AVE 8,466 HOUGANG AVENUE 8 SINGAPORE 530466,530466,1.37251992138059,103.897005554551,0,11,0,,11056.540153533499
539,HOUGANG ST 52,539 HOUGANG STREET 52 SINGAPORE 530539,530539,1.37748508098977,103.890382070653,0,13,2,"Nan Chiau Primary School, Rosyth School",11246.815017556235
222,HOUGANG ST 21,222 HOUGANG STREET 21 HDB PUBLIC SHELTERS SINGAPORE 530222,530222,1.35633467907028,103.88372269506,1,7,1,Maris Stella High School,8794.006605095075
575,PASIR RIS ST 53,575 PASIR RIS STREET 53 SINGAPORE 510575,510575,1.37318924489331,103.946360527843,1,10,0,,14469.928823947988
233,PASIR RIS DR 4,233 PASIR RIS DRIVE 4 SINGAPORE 510233,510233,1.37410323410336,103.961991002637,0,6,0,,15845.61579478576
775,PASIR RIS ST 71,775 PASIR RIS STREET 71 SINGAPORE 510775,510775,1.37409137626789,103.937134012769,0,5,0,,13812.542445956711
463,PASIR RIS ST 41,463 PASIR RIS STREET 41 SINGAPORE 510463,510463,1.37258743090674,103.958120451767,0,8,0,,15406.187080047863
248,PASIR RIS ST 21,248 PASIR RIS STREET 21 SINGAPORE 510248,510248,1.37060375736955,103.96301959535,0,8,0,,15693.050249822183
501,PASIR RIS ST 52,501 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510501,510501,1.37593369392519,103.94650247586,1,8,0,,14691.816515618328
520,SERANGOON NTH AVE 4,520 SERANGOON NORTH AVENUE 4 SINGAPORE 550520,550520,1.37203549075077,103.873724425334,0,10,2,"Holy Innocents' Primary School, Rosyth School",10083.675509374014
526,SERANGOON NTH AVE 4,526 SERANGOON NORTH AVENUE 4 SINGAPORE 550526,550526,1.37177912019467,103.872785610012,0,9,2,"Holy Innocents' Primary School, Rosyth School",10030.863664289258
842E,TAMPINES ST 82,842E TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 525842,525842,1.35157120885478,103.938444966547,0,12,1,St. Hilda's Primary School,12237.392888128354
842,WOODLANDS ST 82,842 WOODLANDS STREET 82 SINGAPORE 730842,730842,1.44343770450452,103.792255388168,0,10,0,,18897.645688100354
654,YISHUN AVE 4,654 YISHUN AVENUE 4 NEE SOON CENTRAL VIEW SINGAPORE 760654,760654,1.42305346445824,103.840410313172,0,10,1,Chongfu School,15496.804937391098
616,YISHUN RING RD,616 YISHUN RING ROAD SINGAPORE 760616,760616,1.4196668805325,103.834890681721,1,9,0,,15183.597967966147
207,BISHAN ST 23,207 BISHAN STREET 23 SINGAPORE 570207,570207,1.35464222026017,103.848183306018,2,12,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",7849.530870180334
213,BISHAN ST 23,213 BISHAN STREET 23 SINGAPORE 570213,570213,1.35717822124501,103.848152969032,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8131.380197182654
223,BISHAN ST 23,223 BISHAN STREET 23 SINGAPORE 570223,570223,1.35844205362798,103.848263884941,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8271.232568698137
257,BISHAN ST 22,257 BISHAN STREET 22 SINGAPORE 570257,570257,1.35971687351446,103.84310310527,0,10,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8456.5132283449
19,KG BAHRU HILL,19 NASSIM HILL 19 NASSIM SINGAPORE 258482,258482,1.30656346400868,103.8213284336,0,3,1,Singapore Chinese Girls' Primary School,4176.45526213057
17,TIONG BAHRU RD,17 TIONG BAHRU ROAD SINGAPORE 163017,163017,1.28561526398792,103.833116272886,0,6,0,,2045.6226195642605
423,CHOA CHU KANG AVE 4,423 CHOA CHU KANG AVENUE 4 KEAT HONG LAUREL SINGAPORE 680423,680423,1.3820241469387,103.740310723833,0,7,0,,16466.978787916734
512,CHOA CHU KANG ST 51,512 CHOA CHU KANG STREET 51 SINGAPORE 680512,680512,1.38957559400369,103.741058409113,0,8,0,,16973.516594132612
759,CHOA CHU KANG NTH 5,759 CHOA CHU KANG NORTH 5 SINGAPORE 680759,680759,1.3932185910197,103.74674083544,1,9,0,,16812.440195069332
437,HOUGANG AVE 8,437 HOUGANG AVENUE 8 SINGAPORE 530437,530437,1.37720415098471,103.893277823347,0,12,1,Nan Chiau Primary School,11346.043702409022
343,JURONG EAST ST 31,343 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600343,600343,1.34588339112666,103.731083620161,1,8,1,Rulang Primary School,15040.604703545832
743,JURONG WEST ST 73,743 JURONG WEST STREET 73 AL-NASRY @ JURONG WEST KINDERGARTEN SINGAPORE 640743,640743,1.34729336857901,103.699193660942,0,9,0,,18325.964719944564
716,JURONG WEST ST 71,716 JURONG WEST STREET 71 HDB PUBLIC SHELTERS SINGAPORE 640716,640716,1.34409760357644,103.696723900687,0,9,0,,18448.454514669913
712,JURONG WEST ST 71,712 JURONG WEST STREET 71 JURONG WEST FIRE POST SINGAPORE 640712,640712,1.34235316411477,103.696675247078,0,9,0,,18384.296486954416
59,JLN MA'MOR,59 JALAN MA'MOR SINGAPORE 320059,320059,1.32810958408436,103.857125685289,0,10,3,"CHIJ Primary (Toa Payoh), Pei Chun Public School, St. Joseph's Institution Junior",4931.2222262289115
753,PASIR RIS ST 71,753 PASIR RIS STREET 71 SINGAPORE 510753,510753,1.37715617697613,103.934482322299,0,3,0,,13863.353583301461
646,PASIR RIS DR 10,646 PASIR RIS DRIVE 10 SINGAPORE 510646,510646,1.37808319671689,103.938173011726,0,4,0,,14215.391989380938
650,PASIR RIS DR 10,650 PASIR RIS DRIVE 10 SINGAPORE 510650,510650,1.37872763653437,103.938075324683,0,4,0,,14260.804772887093
803,WOODLANDS ST 81,803 WOODLANDS STREET 81 SINGAPORE 730803,730803,1.44035067628585,103.787094366564,2,12,0,,18787.1723021897
94D,BEDOK NTH AVE 4,94D BEDOK NORTH AVENUE 4 SINGAPORE 463094,463094,1.33362172764796,103.941297342188,0,12,2,"Red Swastika School, St. Hilda's Primary School",11403.257894393371
14,BEDOK STH AVE 2,14 BEDOK SOUTH AVENUE 2 SINGAPORE 460014,460014,1.3213611911805,103.936185399688,0,7,1,Red Swastika School,10288.773079904131
239,BISHAN ST 22,239 BISHAN STREET 22 SINGAPORE 570239,570239,1.36042894626787,103.8447773181,0,10,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8516.976860127019
226,BISHAN ST 23,226 BISHAN STREET 23 SINGAPORE 570226,570226,1.35854600472842,103.847127301001,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8289.157094011634
235,BISHAN ST 22,235 BISHAN STREET 22 SINGAPORE 570235,570235,1.35847822127518,103.846408011135,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8286.664473359833
237,BISHAN ST 22,237 BISHAN STREET 22 SINGAPORE 570237,570237,1.35941996844392,103.847150338684,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8386.028738358325
502,BISHAN ST 11,502 BISHAN STREET 11 SINGAPORE 570502,570502,1.34857905320066,103.848348015837,2,11,3,"Catholic High School (Primary), CHIJ Primary (Toa Payoh), Kuo Chuan Presbyterian Primary School",7175.225300885874
215,BISHAN ST 23,215 BISHAN STREET 23 SINGAPORE 570215,570215,1.35708728798563,103.848808695541,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8118.308893425974
212,BISHAN ST 23,212 BISHAN STREET 23 SINGAPORE 570212,570212,1.35627246709414,103.848249854181,0,11,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8030.283623405903
7,JLN BT MERAH,7 JALAN BUKIT MERAH SINGAPORE 150007,150007,1.28730052130543,103.807988268738,0,6,0,,4845.186350521398
36,MOH GUAN TER,36 MOH GUAN TERRACE SINGAPORE 161036,161036,1.28488193684795,103.83104242125,1,6,0,,2271.0071056048546
439,CHOA CHU KANG AVE 4,439 CHOA CHU KANG AVENUE 4 SINGAPORE 680439,680439,1.38372413417485,103.739787430026,0,7,0,,16635.906503358012
432,CHOA CHU KANG AVE 4,432 CHOA CHU KANG AVENUE 4 SINGAPORE 680432,680432,1.38464414439202,103.741833630214,2,7,0,,16535.84182232576
536,HOUGANG ST 52,536 HOUGANG STREET 52 SINGAPORE 530536,530536,1.3771741721863,103.889474443456,0,12,2,"Nan Chiau Primary School, Rosyth School",11176.37118124775
444,HOUGANG AVE 8,444 HOUGANG AVENUE 8 SINGAPORE 530444,530444,1.37948875169894,103.893848534648,1,15,1,Nan Chiau Primary School,11603.86199639481
453,HOUGANG AVE 10,453 HOUGANG AVENUE 10 SINGAPORE 530453,530453,1.3784780458325,103.895891713359,0,14,1,Nan Chiau Primary School,11596.16576726065
457,HOUGANG AVE 10,457 HOUGANG AVENUE 10 SINGAPORE 530457,530457,1.37697434058101,103.895998625016,0,12,1,Nan Chiau Primary School,11450.245930988483
458,HOUGANG AVE 10,458 HOUGANG AVENUE 10 SINGAPORE 530458,530458,1.37776288093998,103.896274487048,0,14,1,Nan Chiau Primary School,11542.570840224964
551,HOUGANG ST 51,551 HOUGANG STREET 51 SINGAPORE 530551,530551,1.3784884976611,103.890722228329,0,14,2,"Nan Chiau Primary School, Rosyth School",11364.352293803815
436,HOUGANG AVE 8,436 HOUGANG AVENUE 8 SINGAPORE 530436,530436,1.37720977790324,103.89384563357,0,12,1,Nan Chiau Primary School,11372.622266980698
441,HOUGANG AVE 8,441 HOUGANG AVENUE 8 SINGAPORE 530441,530441,1.37845287132506,103.893940438799,0,15,1,Nan Chiau Primary School,11502.889701654014
454,HOUGANG AVE 10,454 HOUGANG AVENUE 10 SINGAPORE 530454,530454,1.37815921774006,103.895409744126,0,14,1,Nan Chiau Primary School,11541.316892817185
326,JURONG EAST ST 31,326 JURONG EAST STREET 31 SINGAPORE 600326,600326,1.3490218244111,103.729609271898,0,8,1,Rulang Primary School,15347.557250490416
